110,202,2,886988909
72,176,2,880037203
284,259,2,885329593
280,736,2,891700341
224,243,2,888082277
21,424,1,874951293
188,792,2,875075062
274,148,2,878946133
197,68,2,891410082
177,300,2,880130434
181,1051,2,878962586
312,144,1,891698987
145,1292,1,875271357
40,340,2,889041454
201,676,2,884140927
294,678,2,877818861
246,802,1,884923471
13,788,1,882396914
303,1508,1,879544130
195,477,2,885110922
102,399,2,888802722
151,91,2,879542796
94,738,2,891723558
181,1362,1,878962200
321,521,2,879441201
181,1265,1,878961668
109,4,2,880572756
109,42,1,880572756
255,551,1,883216672
174,82,1,886515472
13,440,1,882397040
263,678,2,891297766
239,288,2,889178513
327,849,2,887822530
11,90,2,891905298
222,93,2,883815577
244,1225,2,880606818
269,15,2,891446348
91,682,2,891438184
246,17,2,884922658
222,231,2,878182005
43,931,1,884029742
269,1091,2,891451705
121,122,2,891390501
325,109,2,891478528
321,1028,2,879441064
102,986,1,888802319
316,50,1,880853654
269,761,2,891451374
125,1272,1,879454892
49,40,1,888069222
83,1101,2,880308256
128,227,2,879968946
122,1268,2,879270711
276,561,2,874792745
262,628,2,879962366
181,764,1,878962866
246,410,1,884923175
21,106,2,874951447
313,415,2,891030367
180,716,1,877128119
344,462,2,884901156
268,810,2,875744388
219,13,1,889452455
42,521,2,881107989
145,1102,1,888398162
70,260,2,884065247
1,104,1,875241619
234,878,2,892336477
293,572,2,888907931
268,163,2,875743656
291,555,1,874868629
269,63,1,891450857
83,748,2,886534501
35,242,2,875459166
126,332,2,887853735
116,758,1,876452980
220,325,1,881198435
181,1291,1,878963167
276,383,2,877934828
15,742,2,879456049
222,1239,2,881060762
213,474,2,878955635
201,454,2,884111830
304,681,2,884967167
181,301,2,878961303
331,1100,2,877196634
119,338,1,892565167
222,972,2,881059758
130,1215,2,876251389
94,385,2,891721975
168,988,2,884287145
313,151,1,891014982
21,995,2,874950932
5,234,2,875720692
318,795,2,884498766
16,940,2,877721236
301,771,2,882079256
94,783,2,891723495
286,56,2,877531469
334,1207,2,891550121
110,734,2,886989566
285,628,2,890595636
293,125,2,888905086
92,1047,1,875644796
113,262,2,875075983
323,7,2,878739355
303,373,2,879544276
223,249,2,891549876
19,313,2,885411792
342,764,1,875318762
224,322,2,888082013
268,552,2,876514108
290,546,2,880475564
293,300,2,888904004
92,123,2,875640251
269,188,2,891450675
140,334,2,879013684
339,226,2,891034744
217,53,1,889069974
215,11,2,891436024
174,94,2,886515062
295,1503,2,879517082
91,99,2,891439386
293,1098,2,888905519
42,131,2,881108548
328,1135,1,885045528
234,142,2,892334852
152,98,2,882473974
318,1014,2,884494919
3,332,1,889237224
125,175,2,879455184
243,93,2,879987173
222,577,1,878185137
125,813,1,879455184
13,421,2,882140389
144,516,2,888105197
49,369,1,888069329
209,351,2,883589546
239,312,2,889181247
102,217,2,888803149
109,357,2,880572528
245,94,2,888513081
95,289,2,879191590
59,871,2,888203865
303,840,2,879543988
328,1106,2,893195825
299,101,2,889501721
62,294,1,879373215
27,596,2,891542987
11,521,2,891904174
207,53,1,881681725
79,937,2,891271180
127,286,1,884364525
85,508,2,879453040
344,1283,2,889814587
343,371,2,876405893
130,58,2,876251619
95,32,1,888954726
194,582,1,879535549
13,910,2,890704721
107,321,2,891264432
303,325,1,879466249
222,234,2,878181387
276,1210,2,877934988
286,704,2,877531941
8,457,1,879361825
8,385,1,879362124
155,328,2,879370860
246,368,1,884924813
198,323,2,884204637
94,101,2,891720996
279,577,1,889151559
343,375,2,876406978
175,56,2,877107790
119,526,2,886177762
320,118,1,884748868
13,898,1,884538403
244,226,1,880602264
1,213,2,876892896
222,40,1,881060550
197,385,2,891409893
234,850,2,892336047
1,233,2,878542552
295,1040,2,879519180
308,322,2,887736408
301,89,2,882076046
181,1312,1,878962349
229,260,1,891632437
193,288,1,889123777
216,231,2,880245109
22,683,1,878886307
104,823,1,888465554
159,831,2,880557604
121,125,2,891388600
94,1074,2,891723427
29,358,2,882821044
234,731,2,892336194
181,824,1,878963305
181,1384,1,878962052
116,840,1,886309958
279,1487,1,875314076
339,270,2,891036753
293,781,2,888907644
181,882,1,878962006
224,325,1,888082045
280,323,2,891700106
62,1060,1,879373007
91,131,2,891439471
268,949,2,875743909
178,135,2,882826915
293,282,2,888905170
204,258,2,892388976
83,892,2,891181444
299,1227,1,878192556
244,54,2,880607335
310,832,1,879436035
345,473,2,884991244
60,751,2,883325421
13,764,2,882141997
223,248,1,891549683
129,339,2,883244737
279,662,2,875310631
181,1128,1,878962279
291,175,2,874867966
313,163,2,891016757
181,1371,1,878962240
95,675,2,888954310
276,456,2,874787237
197,720,2,891410039
49,590,1,888067579
303,1071,2,879485352
188,511,2,875072211
76,690,2,882607017
254,243,2,887347834
291,1239,2,874835279
122,214,2,879270676
230,209,1,880485283
296,948,1,884196149
351,340,1,879481424
59,760,2,888203659
181,335,1,878961748
215,450,2,891436470
155,325,2,879371261
305,192,2,886323275
327,886,2,887737493
246,451,2,884923003
116,1253,2,876454109
161,213,2,891171887
268,717,1,876513785
194,808,2,879527999
327,82,2,887820448
314,126,2,877886971
181,1318,1,878962349
262,405,2,879962367
82,127,2,878769777
89,221,1,879441687
160,21,1,876769480
311,326,2,884364047
1,78,1,878543176
13,894,1,883670742
279,753,2,875307443
13,341,2,886952422
326,646,2,879875112
58,663,2,884304728
295,412,2,879519237
174,369,1,886515272
352,55,1,884289728
264,1270,2,886122194
222,1089,1,877563659
13,25,1,882141686
286,790,1,877535208
68,1047,1,876974379
72,181,1,880037203
222,672,1,878183777
325,143,1,891479017
15,696,2,879456262
256,662,2,882165032
49,129,2,888068079
181,1202,1,878962720
43,225,2,875975579
280,125,2,891701148
42,451,2,881108982
94,829,2,891724800
222,419,2,878182279
222,364,1,878185137
363,391,2,891498811
211,687,2,879437184
144,204,2,888105116
268,826,1,875743065
189,281,2,893264766
197,340,2,891409199
292,343,2,881103478
209,349,2,883589546
49,258,2,888065895
46,288,2,883611307
272,772,2,879455220
129,995,2,883245452
345,919,2,884991077
342,25,2,875318328
223,717,1,891550470
334,450,1,891550338
176,751,1,886046979
145,1212,2,875272196
293,257,2,888904696
297,157,2,875238853
207,156,2,878104438
17,237,2,885272628
268,1090,2,875745536
174,456,1,886515240
271,338,1,885847194
177,271,2,882141868
181,1386,1,878962119
236,864,2,890117073
363,1168,2,891496587
363,673,2,891496543
144,960,2,888105784
83,412,1,883868208
194,631,2,879546551
11,751,2,891902092
318,1023,2,884495091
13,437,1,882397068
246,231,1,884922898
346,727,1,874947794
305,943,2,886323464
174,383,1,886515171
1,143,1,875072631
297,250,1,874955085
255,569,1,883216672
229,875,1,891632402
320,976,2,884749567
244,818,2,880605010
280,934,2,891702291
181,933,1,878962675
102,271,2,888781860
130,743,2,878537778
207,135,2,877822350
153,678,2,881370935
223,369,1,891550253
128,785,2,879968243
38,450,1,892432624
62,774,1,879376483
294,264,2,877819090
318,396,1,884498684
181,1120,1,878962279
229,358,1,891632437
361,222,2,879441253
216,764,2,880233153
204,310,1,892389073
181,330,1,878961668
79,313,2,891271086
201,175,2,884140022
13,334,1,886952467
181,866,1,878963037
184,665,2,889910098
114,157,2,881260611
49,821,1,888069246
55,1089,1,878176134
194,383,1,879554842
279,1180,2,890781034
13,759,2,882398542
328,349,2,888641949
329,591,2,891655812
94,34,1,891723558
346,1110,1,875264985
303,49,2,879483901
11,383,2,891905555
49,299,2,888068651
59,1047,2,888203371
234,157,2,892334400
345,1082,2,884994569
356,937,2,891406040
201,61,2,884111986
186,770,2,879023819
125,475,1,879454244
145,120,2,888398563
110,715,2,886989440
201,1098,2,884112747
125,1093,1,892839412
280,144,2,891700514
293,943,2,888906576
234,566,2,892335108
174,412,1,886433919
296,255,2,884196584
280,82,2,891700925
110,791,2,886989473
59,926,1,888203708
217,576,1,889070087
194,1409,2,879552662
145,896,2,888396828
174,1254,1,886434421
222,815,2,877563716
259,762,2,883372151
104,1017,1,888465634
191,332,2,891562090
49,476,1,888069222
286,325,1,889651253
145,760,2,888398123
213,1,2,878870719
85,690,2,890255371
363,97,2,891496513
344,597,2,884900454
365,109,2,891304106
117,1057,2,881010401
116,294,2,876453376
95,2,2,888955909
223,120,2,891550504
26,864,2,891383899
335,324,1,891567098
334,620,2,891545540
222,946,2,878182237
94,1032,2,891723807
13,888,2,886261388
62,78,2,879376612
316,614,2,880854267
40,271,2,889041523
55,1016,1,878176005
92,1213,2,875907079
209,1105,2,883589568
181,1048,2,878963275
246,385,1,884922272
48,522,2,879434886
293,322,2,888904456
44,106,2,878347076
45,1061,2,881016056
360,309,2,880354094
57,1094,2,883697990
63,323,1,875746986
6,28,2,883603013
13,384,2,882141814
370,56,2,879434587
268,395,2,875744021
371,175,1,877487266
186,237,2,879023934
43,238,2,883955160
349,105,2,879466283
82,25,2,878768435
14,70,1,879119692
346,17,1,874950839
207,183,2,875509832
92,834,1,875906882
222,401,2,878184422
157,740,2,886889876
342,544,1,875318606
303,1224,2,879485475
70,546,2,884066211
136,313,2,882693234
275,142,2,880315197
112,347,1,891302716
181,829,1,878962675
291,551,2,874867824
358,482,2,891270510
181,21,1,878963381
301,411,1,882074867
104,347,2,888442140
208,302,1,883108157
151,675,2,879524368
181,112,1,878962955
258,893,1,885701099
318,305,2,884470682
13,776,2,882398934
181,1390,1,878962052
336,202,1,877757909
270,17,2,876956064
234,221,2,891227814
181,1282,1,878962496
6,117,2,883599431
299,257,2,877877732
305,52,2,886323506
